product_id	prod_id	Quality	URL	supplier_id	High_res_img	Low_res_img	Thumbnail_img	UNCATID	Category_ID	m_prod_id	ean_upcs	model_name	original_supplier_id	product_view	on_market	country_market_set	Updated
1453	Q1696A	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1453;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1453-HP.jpg	http://images.icecat.biz/img/norm/low/1453-HP.jpg	http://images.icecat.biz/thumbs/1453.jpg	14111596	971	Q1696A	0725184825521;2092014032519	Matte Canvas 340 g/mÂ²-54"/1372 mm x 10.7 m	1		1	FI;SE;LU	20170329110506
1454	C6019B	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1454;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1454-HP.jpg	http://images.icecat.biz/img/norm/low/1454-HP.jpg	http://images.icecat.biz/thumbs/1454.jpg	14111596	971	C6019B	0886985913760;0788698591375;4053162279179;0908268691650;8484120127502;0999992689518;5054565070218;5051395529756;0088698591376;0848412012750	C6019B	1		1	NL;BE;FR;UA;GB;DE;RU;CY;IE;PT;IS;DK;PL;HU;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;BR;CA;MX;NZ	20170722233915
1455	C6020B	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1455;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1455-HP.jpg	http://images.icecat.biz/img/norm/low/1455-HP.jpg	http://images.icecat.biz/thumbs/1455.jpg	14111510	702	C6020B	0886985913838;0088698076903;5705965573600;0088698076910;4052305092002;5054565046114;5054533063976;5052461818507;0088698591383;0848412012774;0088698171615	C6020B	1		1	NL;BE;FR;GB;DE;BG;CY;IE;PT;IS;DK;PL;HU;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;BR;CA;MX;NZ	20170722233746
1456	C6568B	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1456;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1456-HP.jpg	http://images.icecat.biz/img/norm/low/1456-HP.jpg	http://images.icecat.biz/thumbs/1456.jpg	14111596	971	C6568B	0008869851979;0883585506996;4053162279315;0886985197900;2092014023401;8835855069962;0088698519790;0848412012804	C6568B	1		1	NL;BE;FR;UA;GB;DE;BG;IE;PT;DK;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;CA	20170722233800
1457	C6980A	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1457;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1457-HP.jpg	http://images.icecat.biz/img/norm/low/1457-HP.jpg	http://images.icecat.biz/thumbs/1457.jpg	14111510	702	C6980A	0025184239770;0251842397708;4053162279582;0848412012781	C6980A	1		1	NL;BE;FR;GB;DE;BG;RU;IE;PT;DK;HU;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AF;CA;MX;TG	20170722233810
1458	Q1406A	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1458;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1458-HP.jpg	http://images.icecat.biz/img/norm/low/1458-HP.jpg	http://images.icecat.biz/thumbs/1458.jpg	14111596	971	Q1406A	7251846602214;0854432526139;8484120137020;5051395743817;5053676833637;0725184660221;4053162296213;4049982214032;0848412013702	Q1406A	1		1	NL;BE;FR;UA;GB;DE;DK;PL;FI;NO;SE;IT;ES;SK;CZ;AT;US;MX;LU	20170722234006
1459	Q1408A	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1459;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1459-HP.jpg	http://images.icecat.biz/img/norm/low/1459-HP.jpg	http://images.icecat.biz/thumbs/1459.jpg	14111510	702	Q1408A	0725184660245;7251846602450;0725184536687;0848412013719;0778890674907;4053162296220;00725184660245	Q1408A	1		1	NL;BE;FR;GB;DE;PT;DK;FI;SE;IT;ES;SK;CZ;AT;US;MX;LU	20170722234009
1460	51631D	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1460;mi=start;smi=product;	1	http://images.icecat.biz/img/gallery/img_1460_high_1500658351_2714_7006.jpg	http://images.icecat.biz/img/gallery_lows/img_1460_low_1500658351_7011_7006.jpg	http://images.icecat.biz/img/gallery_thumbs/img_1460_thumb_1500658352_1082_7006.jpg	14111522	714	51631D	0088698043684;0886980436844;5705965482391;0999992687675;0848412014297	51631D	1		1	NL;BE;FR;GB;DE;IE;PT;DK;HU;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AF;CA;MX;TG	20170722233721
1461	51631E	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1461;mi=start;smi=product;	1	http://images.icecat.biz/img/gallery/img_1461_high_1500658351_5994_25402.jpg	http://images.icecat.biz/img/gallery_lows/img_1461_low_1500658352_0688_25402.jpg	http://images.icecat.biz/img/gallery_thumbs/img_1461_thumb_1500658352_5689_25402.jpg	14111522	714	51631E	5018206030832;0886980436912;0999992687682;5051395310491;0002900551859;4054317590989;5054629046692;5053676833446;0088698043691;4053162254862;0848412014303	51631E	1		1	NL;BE;FR;GB;DE;BG;IE;PT;DK;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AF;CA;MX;NZ;TG;LU	20170722233726
1462	C3885A	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1462;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1462-HP.jpg	http://images.icecat.biz/img/norm/low/1462-HP.jpg	http://images.icecat.biz/thumbs/1462.jpg	13111299	844	C3885A	0088698076989;5705965480441	High-gloss White Film-914 mm x 21.3 m (36 in x 70 ft)	1		1	GB;DE;LU	20170329110506
1463	51642B	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1463;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1463-HP.jpg	http://images.icecat.biz/img/norm/low/1463-HP.jpg	http://images.icecat.biz/thumbs/1463.jpg	13111299	844	51642B	0886980770474;0088698077047;0999992960877;0115971203678;4053162254909;5712505117811;0804993452507;0696727707508;0848412013177	51642B	1		1	NL;BE;FR;GB;DE;BG;GR;IE;PT;DK;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;CA;MX;LU	20170722233742
1464	C6794A	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1464;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1464-3438.jpg	http://images.icecat.biz/img/norm/low/1464-3438.jpg	http://images.icecat.biz/thumbs/1464.jpg	14111596	971	C6794A	0886985232168;0088698523216	Durable Image Gloss UV Paper 200 g/mÂ²-36"/914 mm x 22.9 m	1		1	FR;CA	20170722223521
1465	C6795A	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1465;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1465-8156.jpg	http://images.icecat.biz/img/norm/low/1465-8156.jpg	http://images.icecat.biz/thumbs/1465.jpg	14121812	847	C6795A	0088698523223	Durable Image Gloss UV Paper 200 g/mÂ²-54"/1372 mm x 28 m	1		1	FI	20170722223459
1466	Q1426A	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1466;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1466-HP.jpg	http://images.icecat.biz/img/norm/low/1466-HP.jpg	http://images.icecat.biz/thumbs/1466.jpg	14121812	847	Q1426A	7251846603822;5704327511410;0725184536717;0848412013726;5051749612295;0725184660382	Q1426A	1		1	NL;BE;FR;UA;GB;DE;IE;DK;FI;SE;IT;ES;SK;CZ;AT;US;MX;LU	20170722233957
1467	Q1428A	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1467;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1467-6015.jpg	http://images.icecat.biz/img/norm/low/1467-6015.jpg	http://images.icecat.biz/thumbs/1467.jpg	14121812	847	Q1428A	0725184660405;0725184536731;0848412013740;7251846604058;7330381004902;0848412014402	Universal High-gloss Photo Paper	1		1	NL;BE;FR;GB;DE;PT;DK;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;CA;MX;LU	20170810102129
1468	Q1429A	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1468;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1468-HP.jpg	http://images.icecat.biz/img/norm/low/1468-HP.jpg	http://images.icecat.biz/thumbs/1468.jpg	14111500	692	Q1429A	0725184660412	Universal Gloss Photo Paper-1372 mm x 30.5 m (54 in x 100 ft)	1		1	GB;FI;CA	20170329110506
1469	Q1430A	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1469;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1469-1257.jpg	http://images.icecat.biz/img/norm/low/1469-1257.jpg	http://images.icecat.biz/thumbs/1469.jpg	14121812	847	Q1430A	7251846604294;1072518466042;5051749612332;0725184536755;0725184660429	Q1430A	1		1	NL;BE;GB;DE;FI;SE;IT;CA;LU	20170722234003
1470	C6033A	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1470;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1470-HP.jpg	http://images.icecat.biz/img/norm/low/1470-HP.jpg	http://images.icecat.biz/thumbs/1470.jpg	14121812	847	C6033A	3270220000020;0088698171745	High-gloss Photo CP Paper 179 g/mÂ²-24"/610 mm x 30.5 m	1		1	GB;DE;DK;FI;SE	20170609010948
1471	C6574A	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1471;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1471-HP.jpg	http://images.icecat.biz/img/norm/low/1471-HP.jpg	http://images.icecat.biz/thumbs/1471.jpg	14121812	847	C6574A	0088698519851	High-gloss	1		1	GB;DE	20170329110506
1472	C6964A	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1472;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1472-HP.jpg	http://images.icecat.biz/img/norm/low/1472-HP.jpg	http://images.icecat.biz/thumbs/1472.jpg	14121812	847	C6964A	0088698886748	Photo Imaging Gloss Paper-1067 mm x 30.5 m (42 in x 100 ft)	1		1	DE	20170722223418
1473	C3868A	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1473;mi=start;smi=product;	1	http://images.icecat.biz/img/gallery/img_1473_high_1496968828_0588_13350.jpg	http://images.icecat.biz/img/gallery_lows/img_1473_low_1496968829_055_13350.jpg	http://images.icecat.biz/img/gallery_thumbs/img_1473_thumb_1496968829_584_13350.jpg	14111510	702	C3868A	0088698076811;5051395528216;0886980768112;4053162276611;5051395528070;0848412014228;5052461818392	C3868A	1		1	NL;BE;FR;UA;GB;DE;RU;IE;PT;DK;HU;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;CA;MX;NZ;LU	20170722233702
1474	C3869A	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1474;mi=start;smi=product;	1	http://images.icecat.biz/img/gallery/img_1474_high_1496968828_6822_29142.jpg	http://images.icecat.biz/img/gallery_lows/img_1474_low_1496968829_3287_29142.jpg	http://images.icecat.biz/img/gallery_thumbs/img_1474_thumb_1496968829_7837_29142.jpg	14111510	702	C3869A	5711045077258;0886980768280;0848412014211;4053162276628;0088698076828	C3869A	1		1	NL;BE;FR;UA;GB;DE;IE;PT;DK;HU;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;CA;MX;NZ;LU	20170722233725
1475	Q1749A	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1475;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1475-9593.jpg	http://images.icecat.biz/img/norm/low/1475-9593.jpg	http://images.icecat.biz/thumbs/1475.jpg	14111599	845	Q1749A	0725184826054	"HP Paper-backed Silk Satin Fabric 63.5 g/mÂ² (no backing 63.5 g/mÂ² - with backing 160 g/mÂ²)-54""/1372 mm x 10 m"	1		1	ES	20170329110506
1476	Q1920A	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1476;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1476-1299.jpg	http://images.icecat.biz/img/norm/low/1476-1299.jpg	http://images.icecat.biz/thumbs/1476.jpg	14111599	845	Q1920A		"HP Paper-backed Viscose Fabric 230 g/mÂ² (no backing 230 g/mÂ² - with backing 305 g/mÂ²)-54""/1372 mm x 10 m"	1		0		20170329110506
1477	Q1736A	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1477;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1477-HP.jpg	http://images.icecat.biz/img/norm/low/1477-HP.jpg	http://images.icecat.biz/thumbs/1477.jpg	13111299	844	Q1736A	7251848259270;0725184825927;4054842893197	White Matte Polyester Film	1		1	GB;DE;DK;SE;ES	20170722234008
1478	Q1738A	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1478;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1478-HP.jpg	http://images.icecat.biz/img/norm/low/1478-HP.jpg	http://images.icecat.biz/thumbs/1478.jpg	13111299	844	Q1738A		White Matte Polyester Film 165 g/mÂ²-60"/1524 mm x 15.2 m	1		1	GB	20170329110506
1479	Q1903A	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1479;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1479-7626.jpg	http://images.icecat.biz/img/norm/low/1479-7626.jpg	http://images.icecat.biz/thumbs/1479.jpg	13111211	848	Q1903A	0886984192296;0777780476812;0088698419229	Matte 914 mm x 22.9 m (36 in x 75 ft)	1		1	NL;BE;GB;DE;DK;NO;SE;IT;SK	20170722234025
1481	C6961A	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1481;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1481-HP.jpg	http://images.icecat.biz/img/norm/low/1481-HP.jpg	http://images.icecat.biz/thumbs/1481.jpg	14121812	847	C6961A	0886988867176	Photo Imaging Satin Paper 183 g/mÂ²-60"/1524 mm x 30.5 m	1		1	GB	20170722223607
1482	C7952A	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1482;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1482-HP.jpg	http://images.icecat.biz/img/norm/low/1482-HP.jpg	http://images.icecat.biz/thumbs/1482.jpg	14121812	847	C7952A	0725184825354	RC Satin Proofing Paper 200 g/mÂ²-36"/914 mm x 22.9 m	1		1	GB	20170722223452
1483	Q1420A	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1483;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1483-HP.jpg	http://images.icecat.biz/img/norm/low/1483-HP.jpg	http://images.icecat.biz/thumbs/1483.jpg	14121812	847	Q1420A	7251846603204;5705965777985;0088698550335;0725184292880;0848412013948;5707957811929;0725184660320	Q1420A	1		1	NL;BE;FR;UA;GB;DE;PT;DK;FI;NO;SE;IT;ES;SK;CZ;AT;US;LU	20170722234027
1484	Q1423A	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1484;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1484-HP.jpg	http://images.icecat.biz/img/norm/low/1484-HP.jpg	http://images.icecat.biz/thumbs/1484.jpg	14121812	847	Q1423A	7251846603518;0725184660351;0082014032604;7092014032422	Universal Satin	1		1	GB;DE;FI;US	20170722234137
1485	C6032A	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1485;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1485-HP.jpg	http://images.icecat.biz/img/norm/low/1485-HP.jpg	http://images.icecat.biz/thumbs/1485.jpg	14121812	847	C6032A	0008869817173;0088698171738	C6032A	1		1	GB;DE	20170722223412
1486	C6572A	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1486;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1486-598.jpg	http://images.icecat.biz/img/norm/low/1486-598.jpg	http://images.icecat.biz/thumbs/1486.jpg	14121812	847	C6572A		Semi-gloss Photo CP Paper 179 g/mÂ²-54"/1372 mm x 30.5 m	1		1	GB;DE	20170329110507
1487	C3859A	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1487;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1487-2558.jpg	http://images.icecat.biz/img/norm/low/1487-2558.jpg	http://images.icecat.biz/thumbs/1487.jpg	44103118	853	C3859A	0088698076729;0848412013610	Translucent Bond Paper	1		1	GB;DE;IE;IT;US;AU;CA;MX;NZ	20170609010923
1488	C3862A	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1488;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1488-HP.jpg	http://images.icecat.biz/img/norm/low/1488-HP.jpg	http://images.icecat.biz/thumbs/1488.jpg	14111502	2733	C3862A	0088698076750	Vellum Paper-610 mm x 45.7 m (24 in x 150 ft)	1		1	GB;DE	20170722223415
1489	92162A	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1489;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1489-HP.jpg	http://images.icecat.biz/img/norm/low/1489-HP.jpg	http://images.icecat.biz/thumbs/1489.jpg	44103112	905	92162A		Dot-matrix Printer Ribbon	1		1	NL;GB;DE;US	20170329110507
1490	92162M	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1490;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1490-HP.jpg	http://images.icecat.biz/img/norm/low/1490-HP.jpg	http://images.icecat.biz/thumbs/1490.jpg	44103112	905	92162M		Dot-matrix Printer Ribbon	1		1	NL;DE	20170329110507
1491	9282-0545	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1491;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1491-HP.jpg	http://images.icecat.biz/img/norm/low/1491-HP.jpg	http://images.icecat.biz/thumbs/1491.jpg	44103112	905	9282-0545		Impact Printer Ribbon (18 m)	1		1	NL;US	20170329110507
1492	C5706A	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1492;mi=start;smi=product;	13357	http://inishop.com/img/norm/high/1492-HP.jpg	http://inishop.com/img/norm/low/1492-HP.jpg	http://inishop.com/thumbs/1492.jpg	43181603	293	C5706A	3760125570020;0008869863996;0886986399624;0999992961157;0088698639962	C5706A	1		1	NL;BE;GB;DE;BG;DK;SE;IT;ES;US;AU;LU	20170329110507
1493	C5707A	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1493;mi=start;smi=product;	13357	http://inishop.com/img/norm/high/1493-9666.jpg	http://inishop.com/img/norm/low/1493-9666.jpg	http://inishop.com/thumbs/1493.jpg	43181603	293	C5707A	5051964056058;0132018341735;0088698022566;0886986399792;2082014032206;8082014032156;7082014032218;2092014032212;9122014032028;0122014032034;0806791991424;3022015032828;0801200930643;2042015032810;9042015032752;5052015032748;6062015032753;4072015032747;3082015032747;3102015034951;9102015033811;4112015033808;4948382338846;0088698639979;5051395529718	DDS-2 8 GB Data Cartridge (120m)	1		1	NL;BE;FR;GB;DE;PT;DK;PL;FI;NO;SE;CH;IT;ES;CZ;AT;US;AU;AF;CA;IN;MX;TG;ZA;LU	20170413001707
1494	C5708A	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1494;mi=start;smi=product;	13357	http://inishop.com/img/norm/high/1494-6114.jpg	http://inishop.com/img/norm/low/1494-6114.jpg	http://inishop.com/thumbs/1494.jpg	43181603	293	C5708A	5051964056065;0708562011372;5055344664710;0886986399860;0846829459847;7092014032156;9102014032129;1102014032240;5054565070201;5053973879369;7123123152494;0168141630804;4948382338853;0088698639986	C5708A	1		1	NL;BE;FR;GB;DE;BG;IE;PT;DK;PL;FI;NO;SE;CH;IT;ES;SK;AT;US;AU;CA;CL;IN;MX;TR;LU	20170329110507
1495	C5718A	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1495;mi=start;smi=product;	13357	http://inishop.com/img/norm/high/1495-5384.jpg	http://inishop.com/img/norm/low/1495-5384.jpg	http://inishop.com/thumbs/1495.jpg	43181603	293	C5718A	0008869885295;0886988529586;0102645781938;9858594604859;5051964058090;7112014025115;4053162379749;7012015025056;5054533060111;5022015025231;1032015025333;8042015025229;0042015025432;0816988152958;2052015025330;4052015025215;8052015025327;9072015025331;0808111631751;2082015025412;6082015025333;8082015025331;8092015025453;3102015030205;6112015025412;4948382338907;0053786101300;1053136549447;0035632200429;0088698852958	C5718A	1		1	NL;BE;FR;GB;DE;BG;IE;IS;DK;PL;FI;SE;CH;IT;ES;SK;CZ;AT;US;AU;CA;CL;IN;MX;TR;LU	20170329110507
1496	C5709A	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1496;mi=start;smi=product;	13357	http://inishop.com/img/norm/high/1496-5324.jpg	http://inishop.com/img/norm/low/1496-5324.jpg	http://inishop.com/thumbs/1496.jpg	43201899	364	C5709A	0102645782119;5051964056072;4948382338860;0521375309203;7393032904525;5052461591523;0606449037883;4053162714090;0886986399938;0088698639993	C5709A	1		1	NL;BE;FR;GB;DE;BG;HR;RU;LT;GR;CY;IE;PT;DK;PL;HU;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;AF;AS;CA;IN;MX;TG;TR;LU	20170807132932
1497	C4435A	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1497;mi=start;smi=product;	13357	http://inishop.com/img/norm/high/1497-HP.jpg	http://inishop.com/img/norm/low/1497-HP.jpg	http://inishop.com/thumbs/1497.jpg	43181603	293	C4435A	0088698600603;0886986006034;5705965476437	20GB	1		1	NL;FR;UA;GB;DE;PT;DK;FI;SE;IT;ES;AT;US;AU;LU	20170329110507
1498	C5141A	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1498;mi=start;smi=product;	13357	http://inishop.com/img/norm/high/15743_1498-88.jpg	http://inishop.com/img/norm/low/15743_1498-88.jpg	http://inishop.com/thumbs/1498.jpg	43181603	293	C5141A	0088698143896;0886981438960;5705965477007	30GB DLTtape IIIXT	1		1	NL;FR;GB;DE;DK;FI;SE;IT;ES;AT;US;AU;LU	20170329110507
1499	C5141F	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1499;mi=start;smi=product;	13357	http://inishop.com/img/norm/high/1499-HP.jpg	http://inishop.com/img/norm/low/1499-HP.jpg	http://inishop.com/thumbs/1499.jpg	43181603	293	C5141F	5705965476932;5053676913087;0886981439028;0001910650712;5012015023108;9858595524170;8022015023234;4042015032832;6072015032745;3092015032845;6092015032804;4895160630428;4948382338792;5053973879338;0088698143902;40088698143900	C5141F	1		1	NL;BE;FR;GB;DE;LT;GR;CY;IE;PT;DK;PL;FI;NO;SE;CH;IT;ES;SK;CZ;AT;US;AU;AF;CA;IN;MX;TG;TR;LU	20170502171224
1500	C7998A	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1500;mi=start;smi=product;	13357	http://inishop.com/img/norm/high/1500-HP.jpg	http://inishop.com/img/norm/low/1500-HP.jpg	http://inishop.com/thumbs/1500.jpg	43201899	364	C7998A	7251846051616;5704327559894;0725184605161;5051964058076;5051395530622	DLT1/VS Cleaning Cartridge	1		1	NL;GB;DE;SE;AT;US;AU;MX	20170329110507
1501	C8008A	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1501;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1501-6108.jpg	http://images.icecat.biz/img/norm/low/1501-1525.jpg	http://images.icecat.biz/thumbs/1501.jpg	43201811	1066	C8008A	0725184813450	DVD+RW media, 4.7 GB in jewel case	1		1	GB	20170329110507
1502	C7988A	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1502;mi=start;smi=product;	1				43201809	292	C7988A	0725184396717;5711045864261	9.1GB RW optical disk (512 bytes per sector)	1		1	GB;CZ	20140427113722
1503	C7984A	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1503;mi=start;smi=product;	13357	http://inishop.com/img/norm/high/1503-HP.jpg	http://inishop.com/img/norm/low/1503-HP.jpg	http://inishop.com/thumbs/1503.jpg	43172398	1077	C7984A	5704327872986;5704327735663;0603468122873;4053162579859;7251843966708;0725184396670	9.1GB	1		1	NL;BE;FR;GB;DE;DK;PL;FI;SE;IT;ES;AT;US;AU;AF;CA;TG;LU	20170329110507
1504	92280F	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1504;mi=start;smi=product;	13357	http://inishop.com/img/norm/high/1504-HP.jpg	http://inishop.com/img/norm/low/1504-HP.jpg	http://inishop.com/thumbs/1504.jpg	43172398	1077	92280F	0088020521507;4948382338525;4053162823761;0642125229371;0640206624015;0088698074664	2.6 GB	1		1	NL;FR;GB;DE;SE;ES;SK;US;IN;NZ;LU	20170329110507
1505	92290F	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1505;mi=start;smi=product;	13357	http://inishop.com/img/norm/high/1505-HP.jpg	http://inishop.com/img/norm/low/1505-HP.jpg	http://inishop.com/thumbs/1505.jpg	43172398	1077	92290F	0088698074688;0886980746882	2.6 GB	1		1	NL;GB;DE;AT;US;AU	20170329110507
1506	92290T	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1506;mi=start;smi=product;	13357	http://inishop.com/img/norm/high/1506-HP.jpg	http://inishop.com/img/norm/low/1506-HP.jpg	http://inishop.com/thumbs/1506.jpg	43172398	1077	92290T	0088698013229;0886980132296	1.3 GB	1		1	NL;BE;FR;GB;DE;PT;ES;AT;US;AU	20170329110507
1507	92279F	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1507;mi=start;smi=product;	13357	http://inishop.com/img/norm/high/1507-651.jpg	http://inishop.com/img/norm/low/1507-651.jpg	http://inishop.com/thumbs/1507.jpg	43172398	1077	92279F	0886980746578;5051964058113;0088698074657	2.3 GB	1		1	NL;BE;FR;GB;DE;DK;SE;IT;ES;SK	20170329110507
1508	92289T	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1508;mi=start;smi=product;	13357	http://inishop.com/img/norm/high/1508-4912.jpg	http://inishop.com/img/norm/low/1508-4912.jpg	http://inishop.com/thumbs/1508.jpg	43201809	292	92289T	0088698013236;0886980132364	mo 2x 1.2 GB worm 512 bytes/sector	1		1	GB;DE	20170329110507
1509	92280T	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1509;mi=start;smi=product;	13357	http://inishop.com/img/norm/high/1509-HP.jpg	http://inishop.com/img/norm/low/1509-HP.jpg	http://inishop.com/thumbs/1509.jpg	43172398	1077	92280T	0886980132050;0088698013205	1.3 GB	1		1	NL;BE;FR;GB;DE;GR;IT;ES;AT;US;AU	20170329110507
1510	88143J	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1510;mi=start;smi=product;	1				43201809	292	88143J	5705965476819	mo 8x 4.8 GB RW 1024 bytes/sector disk	1		1	NL;GB;DK;SE;ES	20121208042531
1511	88145J	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1511;mi=start;smi=product;	1				43201809	292	88145J		mo 8x 4.8 GB worm 1024 bytes/sector disk	1		1	NL;GB;US	20121208042531
1512	D8912A	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1512;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1512.jpg	http://images.icecat.biz/img/norm/low/1512.jpg	http://images.icecat.biz/thumbs/1512.jpg	43172401	221	D8912A		p920 19" crt color monitor, 18.0" viewable	1		0		20170329110507
1513	P4819A	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1513;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1513.jpg	http://images.icecat.biz/img/norm/low/1513.jpg	http://images.icecat.biz/thumbs/1513.jpg	43172401	221	P4819A		p1130 21" CRT color monitor, 19.8" viewable	1		1	NL;DE	20170329110507
